"","cieloDespejado","multiNube","nube"
"89",0.00915022101253271,0.0984882637858391,0.909717798233032
"90",0.0266634002327919,0.0463114194571972,0.934545695781708
"91",0.0281953420490026,0.0479239150881767,0.926446914672852
"92",0.00174381188116968,0.23301100730896,0.772867560386658
"93",0.00103593023959547,0.423094779253006,0.585130035877228
"94",0.01010702829808,0.0839386060833931,0.923592209815979
"95",0.0137557042762637,0.0623446367681026,0.940906643867493
"96",0.005608219653368,0.0826027095317841,0.926729559898376
"97",0.000912109564524144,0.141901478171349,0.864216983318329
"98",0.00691409828141332,0.129564896225929,0.882846236228943
"99",0.0104129025712609,0.0920141562819481,0.91563493013382
"100",0.00200124853290617,0.296280562877655,0.717354774475098
"101",0.916934311389923,0.00558923836797476,0.142473638057709
"102",0.0121406316757202,0.0804699137806892,0.922914981842041
"103",0.000270360294962302,0.509117007255554,0.507020890712738
"104",0.0124124512076378,0.0362864211201668,0.965400338172913
"105",0.0116110621020198,0.0408153794705868,0.961849451065063
"106",0.000334831944201142,0.659217536449432,0.344009160995483
"107",0.00699663255363703,0.118702679872513,0.892880737781525
"108",0.0853690132498741,0.0323393903672695,0.850377857685089
"109",0.000818379165139049,0.461643993854523,0.533612847328186
"110",0.00460834708064795,0.0832050368189812,0.925136148929596
"111",0.0188407097011805,0.0442315377295017,0.952758431434631
"112",0.784067928791046,0.00850578770041466,0.271598935127258
"113",0.000406151462811977,0.645318269729614,0.35567706823349
"114",0.00251044472679496,0.288725554943085,0.724567890167236
"115",0.000389278458897024,0.48763307929039,0.509320080280304
"116",0.0124948406592011,0.0643455237150192,0.938406944274902
"117",0.979245901107788,0.00303291040472686,0.0684901252388954
"118",0.0108219906687737,0.0880575627088547,0.917002558708191
"119",0.000336147786583751,0.43943864107132,0.563987076282501
"120",0.00399162992835045,0.0361500009894371,0.967414855957031
"121",0.0130610018968582,0.0753873735666275,0.928722620010376
"122",0.00229184702038765,0.290106952190399,0.71878570318222
"123",0.0108675099909306,0.0853350684046745,0.921993315219879
"124",0.0134731605648994,0.0749213844537735,0.929493427276611
"125",0.000423094286816195,0.452106237411499,0.541194438934326
"126",0.934122383594513,0.00534152798354626,0.0995106920599937
"127",0.018093740567565,0.0466766096651554,0.949168741703033
"128",0.00918899103999138,0.0929304361343384,0.915491044521332
"129",0.00367638817988336,0.18610318005085,0.828035593032837
"130",0.00932037178426981,0.0984967276453972,0.910035312175751
"131",0.000522816728334874,0.615776240825653,0.37231183052063
"132",0.0100751426070929,0.0603375621140003,0.944474816322327
"133",0.810686767101288,0.00806361623108387,0.249012321233749
"134",0.000550442666281015,0.609317421913147,0.383508533239365
"135",0.974971115589142,0.00334109598770738,0.0718623176217079
"136",0.0037342756986618,0.207132950425148,0.807704985141754
"137",0.0155358137562871,0.0544974505901337,0.945014655590057
"138",0.000335720076691359,0.450955986976624,0.552895605564117
"139",0.000339340622304007,0.555378913879395,0.451330810785294
"140",0.000942006765399128,0.498322784900665,0.497548878192902
"141",0.0129930973052979,0.051400326192379,0.951887965202332
"142",0.0066742617636919,0.125018835067749,0.885773301124573
"143",0.00294165429659188,0.044157475233078,0.960051119327545
"144",0.0133886784315109,0.0657052025198936,0.938695192337036
"145",0.0444768145680428,0.0363682433962822,0.928617894649506
"146",0.0146393058821559,0.0289342384785414,0.97149121761322
"147",0.0146292671561241,0.0610914155840874,0.939886271953583
"148",0.0102867623791099,0.0860403627157211,0.921025991439819
"149",0.0118286497890949,0.0879117771983147,0.916862785816193
"150",0.981044709682465,0.00267359358258545,0.0746449381113052
"151",0.948938310146332,0.0048938044346869,0.0790291652083397
"152",0.00397514784708619,0.189480021595955,0.823672592639923
"153",0.007044383790344,0.111298710107803,0.8997603058815
"154",0.107312940061092,0.0301925726234913,0.822397708892822
"155",0.0129873370751739,0.073692686855793,0.92672872543335
"156",0.00119835149962455,0.464948654174805,0.539974987506866
"157",0.000589467468671501,0.570551574230194,0.419029623270035
"158",0.0138961896300316,0.0770117491483688,0.920292615890503
"159",0.0135302264243364,0.0778063610196114,0.920126736164093
"160",0.0153022157028317,0.0763176158070564,0.913239002227783
"161",0.0126629462465644,0.0826600193977356,0.920250654220581
"162",0.0134473834186792,0.0731977373361588,0.931439161300659
"163",0.000325579836498946,0.613809943199158,0.394197314977646
"164",0.0383713841438293,0.0464156717061996,0.913128018379211
"165",0.0100109614431858,0.0906230136752129,0.916651904582977
"166",0.000518897140864283,0.6444011926651,0.351737171411514
"167",0.000364334497135133,0.535277426242828,0.46249520778656
"168",0.010958569124341,0.0631030648946762,0.940592885017395
"169",0.0124046569690108,0.0827640295028687,0.922260761260986
"170",0.00889349449425936,0.103380791842937,0.905820965766907
"171",0.0285145435482264,0.0554158538579941,0.897347807884216
"172",0.00793137680739164,0.1065753698349,0.903135657310486
"173",0.012006564065814,0.0753603503108025,0.930567681789398
"174",0.00623249635100365,0.127383023500443,0.884102165699005
"175",0.0202832873910666,0.0629900395870209,0.91922128200531
"176",0.00039090242353268,0.37858459353447,0.621926963329315
"177",0.000417312170611694,0.305696278810501,0.691526770591736
"178",0.0138365235179663,0.0727710053324699,0.928102731704712
"179",0.000652376504149288,0.606239318847656,0.385294020175934
