"","cieloDespejado","multiNube","nube"
"155",0.0194775592535734,0.0285437405109406,0.97033953666687
"156",0.0269427597522736,0.0251672398298979,0.944319546222687
"157",0.000232820631936193,0.540948271751404,0.443293988704681
"158",0.0137179065495729,0.0342095196247101,0.964390158653259
"159",0.0067306449636817,0.0486705452203751,0.948044717311859
"160",0.00244656880386174,0.177837088704109,0.819295287132263
"161",0.000990414991974831,0.4142906665802,0.579424023628235
"162",0.00676905503496528,0.0497359484434128,0.941763460636139
"163",0.000689647044055164,0.478283047676086,0.514198958873749
"164",0.000549638411030173,0.44102743268013,0.54418957233429
"165",0.000613373063970357,0.474535524845123,0.518680334091187
"166",0.0376782156527042,0.0207761041820049,0.946947813034058
"167",0.0641257613897324,0.0162776447832584,0.90991073846817
"168",0.220090284943581,0.00922721344977617,0.667593717575073
"169",0.000809772172942758,0.44738307595253,0.546033442020416
"170",0.00438863877207041,0.056657150387764,0.945517718791962
"171",0.000647165987174958,0.471378237009048,0.52223414182663
"172",0.000436312548117712,0.537709772586823,0.454520225524902
"173",0.0217493530362844,0.0259553864598274,0.972746312618256
"174",0.100270129740238,0.0131004052236676,0.863265633583069
"175",0.000556205224711448,0.475506246089935,0.518160402774811
"176",0.00334079773165286,0.185956135392189,0.774912536144257
"177",0.00111727952025831,0.376111924648285,0.613547444343567
"178",0.000862208777107298,0.137276545166969,0.861290335655212
"179",0.0458311662077904,0.0201118849217892,0.895698547363281
"180",0.0288409162312746,0.0231763441115618,0.961351335048676
